"FullName","Length","Extension","LastWriteTime"
"C:\SOLPI\openclaude-main\src\tools\TaskUpdateTool\prompt.ts","2375",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\TaskUpdateTool\TaskUpdateTool.ts","12161",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\TeamCreateTool\constants.ts","50",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\TeamCreateTool\prompt.ts","6900",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\TeamCreateTool\TeamCreateTool.ts","7665",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\TeamCreateTool\UI.tsx","202",".tsx","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\TeamDeleteTool\constants.ts","50",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\TeamDeleteTool\prompt.ts","684",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\TeamDeleteTool\TeamDeleteTool.ts","4221",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\TeamDeleteTool\UI.tsx","698",".tsx","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\TerminalCaptureTool\prompt.ts","217",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\testing\TestingPermissionTool.tsx","1816",".tsx","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\TodoWriteTool\constants.ts","48",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\TodoWriteTool\prompt.ts","9527",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\TodoWriteTool\TodoWriteTool.ts","3881",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\ToolSearchTool\constants.ts","50",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\ToolSearchTool\prompt.ts","5227",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\ToolSearchTool\ToolSearchTool.ts","14275",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\TungstenTool\TungstenLiveMonitor.ts","113",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\TungstenTool\TungstenTool.ts","41",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\VerifyPlanExecutionTool\constants.ts","192",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\VerifyPlanExecutionTool\VerifyPlanExecutionTool.ts","72",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\WebBrowserTool\WebBrowserPanel.tsx","257",".tsx","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\WebFetchTool\applyPromptFallback.test.ts","3264",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\WebFetchTool\domainCheck.test.ts","3011",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\WebFetchTool\preapproved.ts","5248",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebFetchTool\prompt.ts","2200",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebFetchTool\UI.tsx","1923",".tsx","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\WebFetchTool\utils.ts","21648",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebFetchTool\WebFetchTool.ts","10558",".ts","03/07/2026 02:29:44"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\prompt.ts","1545",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\README_SEARCH_PROVIDERS.md","11748",".md","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\UI.tsx","2988",".tsx","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\WebSearchTool.test.ts","3771",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\WebSearchTool.ts","31064",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\bing.ts","1317",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\brave.test.ts","3806",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\brave.ts","1573",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\custom.test.ts","15679",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\custom.ts","22701",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\duckduckgo.test.ts","549",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\duckduckgo.ts","3479",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\exa.test.ts","5204",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\exa.ts","2784",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\firecrawl.test.ts","1852",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\firecrawl.ts","1270",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\index.test.ts","5997",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\index.ts","6729",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\jina.ts","1385",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\linkup.ts","1446",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\mojeek.ts","1573",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\tavily.ts","1420",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\types.test.ts","7495",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\types.ts","4059",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WebSearchTool\providers\you.ts","1494",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WorkflowTool\constants.ts","106",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WorkflowTool\createWorkflowCommand.ts","297",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WorkflowTool\WorkflowPermissionRequest.tsx","439",".tsx","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\tools\WorkflowTool\WorkflowTool.ts","1202",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\types\command.ts","8764",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\types\connectorText.ts","601",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\types\fileSuggestion.ts","493",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\types\hooks.ts","9143",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\types\ids.ts","1295",".ts","03/07/2026 02:29:45"
"C:\SOLPI\openclaude-main\src\types\logs.ts","15647",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\types\message.ts","15194",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\types\messageQueueTypes.ts","659",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\types\notebook.ts","2017",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\types\permissions.ts","13161",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\types\plugin.ts","11399",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\types\statusLine.ts","2274",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\types\textInputTypes.ts","11776",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\types\tools.ts","585",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\types\utils.ts","869",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\types\utils.types.test.ts","1872",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\types\vitest-compat.d.ts","309",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\types\generated\events_mono\claude_code\v1\claude_code_internal_event.ts","3399",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\types\generated\events_mono\common\v1\auth.ts","533",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\types\generated\events_mono\growthbook\v1\growthbook_experiment_event.ts","1032",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\types\generated\google\protobuf\timestamp.ts","287",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\upstreamproxy\relay.ts","15185",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\upstreamproxy\upstreamproxy.test.ts","1677",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\upstreamproxy\upstreamproxy.ts","10706",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\utils\abortController.ts","3364",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\utils\abortReasons.test.ts","2456",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\utils\abortReasons.ts","1938",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\utils\activityManager.ts","3605",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\utils\advisor.modelGate.test.ts","1625",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\utils\advisor.ts","5705",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\utils\agentContext.ts","6660",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\utils\agenticSessionSearch.ts","10067",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\utils\agentId.ts","2805",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\utils\agentSwarmsEnabled.ts","1417",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\utils\analyzeContext.mcp.test.ts","5635",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\utils\analyzeContext.messageBreakdown.test.ts","4994",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\analyzeContext.ts","44507",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\ansiToPng.ts","214955",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\ansiToSvg.ts","8212",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\api.test.ts","2883",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\api.ts","27508",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\apiPreconnect.test.ts","4400",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\apiPreconnect.ts","3251",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\appleTerminalBackup.ts","2798",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\argumentSubstitution.ts","5079",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\array.ts","364",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\asciicast.ts","520",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\attachments.contextEfficiency.test.ts","3331",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\attachments.extractors.test.ts","4121",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\attachments.ts","130538",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\attribution.test.ts","12384",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\attribution.ts","15443",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\attributionHooks.ts","821",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\attributionTrailer.ts","763",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\auth.ts","66641",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\authFileDescriptor.ts","6787",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\authPortable.ts","674",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\autoModeDenials.ts","720",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\autoRunIssue.tsx","2587",".tsx","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\autoUpdater.ts","20580",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\aws.ts","2305",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\awsAuthStatusManager.ts","2043",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\backgroundHousekeeping.ts","3213",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\betas.test.ts","11737",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\betas.ts","16328",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\billing.ts","2413",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\binaryCheck.ts","1466",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\browser.ts","1867",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\bufferedWriter.ts","2584",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\bundledMode.ts","618",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\caCerts.ts","4401",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\caCertsConfig.ts","3616",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\cachePaths.ts","1411",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\CircularBuffer.ts","1888",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\utils\classifierApprovals.ts","2448",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\classifierApprovalsHook.ts","531",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\claudeCodeHints.ts","6472",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\claudeDesktop.test.ts","2148",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\claudeDesktop.ts","5488",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\claudemd.ts","48050",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\cleanup.test.ts","1540",".ts","03/07/2026 02:29:47"
"C:\SOLPI\openclaude-main\src\utils\cleanup.ts","18062",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\cleanupRegistry.ts","919",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\cliArgs.ts","2248",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\cliHighlight.ts","2140",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\codeIndexing.proto.test.ts","1835",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\codeIndexing.ts","6560",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\codexCredentials.test.ts","29600",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\codexCredentials.ts","15357",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\collapseBackgroundBashNotifications.ts","2750",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\collapseHookSummaries.ts","1714",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\collapseReadSearch.ts","37902",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\collapseTeammateShutdowns.ts","1322",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\combinedAbortSignal.test.ts","5352",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\combinedAbortSignal.ts","2171",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\commandLifecycle.ts","440",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\commitAttribution.modelName.test.ts","965",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\commitAttribution.ts","29720",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\completionCache.ts","5654",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\concurrentSessions.ts","7737",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\config.deferredWrite.test.ts","3187",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\config.showCacheStats.test.ts","4894",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\config.ts","73806",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\configConstants.ts","813",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\contentArray.ts","1621",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\context.test.ts","44114",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\context.ts","15263",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\contextAnalysis.ts","7733",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\contextPartitioning.test.ts","2525",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\contextPartitioning.ts","4395",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\contextSuggestions.ts","7258",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\continuation.ts","9118",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\controlMessageCompat.ts","1216",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\conversationArc.perf.test.ts","2690",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\conversationArc.test.ts","7784",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\conversationArc.ts","12291",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\conversationCache.test.ts","2560",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\conversationCache.ts","3843",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\conversationRecovery.hooks.test.ts","6722",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\conversationRecovery.test.ts","21471",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\conversationRecovery.ts","30191",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\copilotOptimization.test.ts","8777",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\copilotOptimization.ts","4675",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\cron.ts","9462",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\cronJitterConfig.ts","3513",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\cronScheduler.ts","21478",".ts","03/07/2026 02:29:48"
"C:\SOLPI\openclaude-main\src\utils\cronTasks.ts","17301",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\cronTasksLock.ts","6259",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\crossProjectResume.ts","2104",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\crypto.ts","763",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\Cursor.ts","46757",".ts","03/07/2026 02:29:46"
"C:\SOLPI\openclaude-main\src\utils\cwd.ts","985",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\debug.ts","7862",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\debugFilter.ts","5089",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\deferredConfigWrites.test.ts","7490",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\deferredConfigWrites.ts","3199",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\desktopDeepLink.ts","7130",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\detectRepository.ts","6063",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\diagLogs.ts","2784",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\diff.ts","4687",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\directMemberMessage.ts","1715",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\displayTags.ts","2256",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\doctorContextWarnings.ts","10793",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\doctorDiagnostic.settingsPath.test.ts","4061",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\doctorDiagnostic.ts","23090",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\dragDropPaths.test.ts","4690",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\dragDropPaths.ts","1917",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\earlyInput.ts","5398",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\editor.ts","6634",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\effort.codex.test.ts","37152",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\effort.test.ts","1916",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\effort.ts","35913",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\embeddedTools.ts","1043",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\env.test.ts","4398",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\env.ts","12724",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\envDynamic.ts","5278",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\envFile.test.ts","13714",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\envFile.ts","9747",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\envUtils.ts","12436",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\envValidation.test.ts","944",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\envValidation.ts","2444",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\errorLogSink.ts","6557",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\errors.ts","10753",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\exampleCommands.ts","6200",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\execFileNoThrow.test.ts","2363",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\execFileNoThrow.ts","8527",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\execFileNoThrowPortable.ts","2938",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\execSyncWrapper.ts","1203",".ts","03/07/2026 02:29:49"
"C:\SOLPI\openclaude-main\src\utils\exportFormats.test.ts","7523",".ts","03/07/2026 02:29:49"
